scenario_id,task_id,type,qc_id,yc_id,priority,pickup_x,pickup_y,delivery_x,delivery_y
2025-10-13T22:22:08.159871,4,import,2,0,0.675219370174383,50.0,280.0,590.0,40.0
2025-10-13T22:22:08.159871,5,export,2,2,1.2157064018282415,590.0,280.0,50.0,280.0
2025-10-13T22:22:08.159871,6,import,1,2,0.8984728278176252,50.0,160.0,590.0,280.0
2025-10-13T22:22:08.159871,7,export,1,0,1.196344274521676,590.0,40.0,50.0,160.0
2025-10-13T22:22:08.159871,8,import,2,1,0.6021618889196749,50.0,280.0,590.0,160.0
2025-10-13T22:22:08.159871,9,import,2,0,0.8473361706257551,50.0,280.0,590.0,40.0
2025-10-13T22:22:08.159871,10,export,0,0,1.341124161215228,590.0,40.0,50.0,40.0
2025-10-13T22:22:08.159871,11,export,0,0,0.9770356332149156,590.0,40.0,50.0,40.0
2025-10-13T22:22:08.159950,0,import,0,1,1.3489094030867288,50.0,40.0,590.0,160.0
2025-10-13T22:22:08.159950,1,import,0,0,0.5417262437860236,50.0,40.0,590.0,40.0
2025-10-13T22:22:08.159950,2,import,1,1,0.6312805752133671,50.0,160.0,590.0,160.0
2025-10-13T22:22:08.159950,3,import,1,0,0.8287240018484979,50.0,160.0,590.0,40.0
2025-10-13T22:22:08.159950,4,export,1,0,1.1854605688253126,590.0,40.0,50.0,160.0
2025-10-13T22:22:08.159950,5,import,2,0,0.8555617977284014,50.0,280.0,590.0,40.0
2025-10-13T22:22:08.159950,6,export,1,0,0.9957273437736918,590.0,40.0,50.0,160.0
2025-10-13T22:22:08.159950,7,import,0,1,0.9583042725146186,50.0,40.0,590.0,160.0
2025-10-13T22:22:08.159950,8,import,0,0,1.3797421269554764,50.0,40.0,590.0,40.0
2025-10-13T22:22:08.159950,9,export,2,1,1.312269911358317,590.0,160.0,50.0,280.0
2025-10-13T22:22:08.159950,10,export,2,0,0.6296235869465723,590.0,40.0,50.0,280.0
2025-10-13T22:22:08.159950,11,import,2,0,1.320887620260728,50.0,280.0,590.0,40.0
2025-10-13T22:22:08.159950,12,import,0,0,0.9838718111804541,50.0,40.0,590.0,40.0
2025-10-13T22:22:08.159950,13,export,1,0,1.491240157995843,590.0,40.0,50.0,160.0
2025-10-13T22:22:08.159950,14,export,1,0,1.1889779162576506,590.0,40.0,50.0,160.0
2025-10-13T22:22:08.159950,15,import,2,2,0.821961728361205,50.0,280.0,590.0,280.0
2025-10-13T22:22:08.160051,0,import,2,0,0.5532144096600137,50.0,280.0,590.0,40.0
2025-10-13T22:22:08.160051,1,import,1,0,0.946067290038437,50.0,160.0,590.0,40.0
2025-10-13T22:22:08.160051,2,export,1,2,1.319938017342138,590.0,280.0,50.0,160.0
2025-10-13T22:22:08.160051,3,import,0,2,1.2900056931164645,50.0,40.0,590.0,280.0
2025-10-13T22:22:08.160051,4,import,0,0,1.020221596840332,50.0,40.0,590.0,40.0
2025-10-13T22:22:08.160051,5,export,2,1,0.6163878587645649,590.0,160.0,50.0,280.0
2025-10-13T22:22:08.160051,6,import,1,1,0.8419771802771127,50.0,160.0,590.0,160.0
2025-10-13T22:22:08.160051,7,import,2,0,1.1014856714832353,50.0,280.0,590.0,40.0
2025-10-13T22:22:08.160051,8,import,0,2,1.398809188777603,50.0,40.0,590.0,280.0
2025-10-13T22:22:08.160051,9,import,0,1,0.7688490513730856,50.0,40.0,590.0,160.0
2025-10-13T22:22:08.160051,10,import,1,1,0.9697452487063741,50.0,160.0,590.0,160.0
2025-10-13T22:22:08.160051,11,import,0,2,1.132941220703915,50.0,40.0,590.0,280.0
2025-10-13T22:22:08.160051,12,export,0,2,1.2474485718129817,590.0,280.0,50.0,40.0
2025-10-13T22:22:08.160051,13,import,0,0,0.6347504975040423,50.0,40.0,590.0,40.0
2025-10-13T22:22:08.160051,14,import,1,2,0.8054965783040505,50.0,160.0,590.0,280.0
2025-10-13T22:22:08.160051,15,export,0,2,0.5452331932783001,590.0,280.0,50.0,40.0
2025-10-13T22:22:08.160051,16,import,2,2,0.7673410269992896,50.0,280.0,590.0,280.0
2025-10-13T22:22:08.160051,17,import,1,1,1.4469545879328063,50.0,160.0,590.0,160.0
2025-10-13T22:22:08.160051,18,import,0,2,0.9996097407298423,50.0,40.0,590.0,280.0
2025-10-13T22:22:08.160169,0,import,1,2,1.0889676637582513,50.0,160.0,590.0,280.0
2025-10-13T22:22:08.160169,1,export,0,0,1.3155861136879432,590.0,40.0,50.0,40.0
2025-10-13T22:22:08.160169,2,import,1,0,0.5102925857541203,50.0,160.0,590.0,40.0
2025-10-13T22:22:08.160169,3,import,1,2,1.2186086535246639,50.0,160.0,590.0,280.0
2025-10-13T22:22:08.160169,4,export,1,0,0.6616716707920294,590.0,40.0,50.0,160.0
2025-10-13T22:22:08.160169,5,import,1,0,0.5915529024277245,50.0,160.0,590.0,40.0
2025-10-13T22:22:08.160169,6,import,2,2,1.4740073752952108,50.0,280.0,590.0,280.0
2025-10-13T22:22:08.160169,7,import,2,1,0.5018161760784782,50.0,280.0,590.0,160.0
2025-10-13T22:22:08.160169,8,import,1,0,0.6776847864078676,50.0,160.0,590.0,40.0
2025-10-13T22:22:08.160169,9,export,0,0,0.8839449209781167,590.0,40.0,50.0,40.0
2025-10-13T22:22:08.160169,10,import,0,1,0.7979594603418231,50.0,40.0,590.0,160.0
2025-10-13T22:22:08.160242,0,import,0,2,1.4020959470903878,50.0,40.0,590.0,280.0
2025-10-13T22:22:08.160242,1,export,0,2,1.4629732072274875,590.0,280.0,50.0,40.0
2025-10-13T22:22:08.160242,2,import,0,2,0.6700191453179367,50.0,40.0,590.0,280.0
2025-10-13T22:22:08.160242,3,export,1,2,0.5390170097840876,590.0,280.0,50.0,160.0
2025-10-13T22:22:08.160242,4,import,2,1,0.7054846321115671,50.0,280.0,590.0,160.0
2025-10-13T22:22:08.160242,5,import,2,0,1.058857968771811,50.0,280.0,590.0,40.0
2025-10-13T22:22:08.160242,6,export,1,0,0.5473870903413351,590.0,40.0,50.0,160.0
2025-10-13T22:22:08.160242,7,export,2,0,0.8341937068851168,590.0,40.0,50.0,280.0
2025-10-13T22:22:08.160242,8,import,0,0,0.6866755041216961,50.0,40.0,590.0,40.0
2025-10-13T22:22:08.160242,9,export,0,1,0.6667555926044256,590.0,160.0,50.0,40.0
2025-10-13T22:22:08.160242,10,export,1,0,0.9472616471301544,590.0,40.0,50.0,160.0
2025-10-13T22:22:08.160242,11,import,1,2,0.6908759070246209,50.0,160.0,590.0,280.0
2025-10-13T22:22:08.160242,12,export,1,2,1.0281255524783242,590.0,280.0,50.0,160.0
2025-10-13T22:22:08.160242,13,import,2,0,1.2488035944839564,50.0,280.0,590.0,40.0
2025-10-13T22:22:08.160242,14,export,0,0,1.3329945249255628,590.0,40.0,50.0,40.0
2025-10-13T22:22:08.160242,15,import,0,0,1.0242416175645634,50.0,40.0,590.0,40.0
2025-10-13T22:22:08.160242,16,import,2,1,0.5216359453865592,50.0,280.0,590.0,160.0
2025-10-13T22:22:08.160242,17,export,2,1,0.650195183601168,590.0,160.0,50.0,280.0
2025-10-13T22:22:08.160355,0,import,2,1,0.7146294650171305,50.0,280.0,590.0,160.0
2025-10-13T22:22:08.160355,1,export,2,1,1.4420811265433673,590.0,160.0,50.0,280.0
2025-10-13T22:22:08.160355,2,import,2,0,1.4610159144264006,50.0,280.0,590.0,40.0
2025-10-13T22:22:08.160355,3,export,1,1,0.7019085960206896,590.0,160.0,50.0,160.0
2025-10-13T22:22:08.160355,4,import,0,0,1.2919854457509725,50.0,40.0,590.0,40.0
2025-10-13T22:22:08.160355,5,import,1,0,1.1218380975661018,50.0,160.0,590.0,40.0
2025-10-13T22:22:08.160355,6,import,0,2,1.4262831344328273,50.0,40.0,590.0,280.0
2025-10-13T22:22:08.160355,7,export,2,1,1.4758584150136502,590.0,160.0,50.0,280.0
2025-10-13T22:22:08.160355,8,import,0,1,0.8412379318820267,50.0,40.0,590.0,160.0
2025-10-13T22:22:08.160355,9,import,2,2,1.4013308352393707,50.0,280.0,590.0,280.0
2025-10-13T22:22:08.160355,10,import,2,2,0.8180142914432237,50.0,280.0,590.0,280.0
2025-10-13T22:22:08.160355,11,import,1,1,0.6836251018942415,50.0,160.0,590.0,160.0
2025-10-13T22:22:08.160355,12,import,1,0,1.0023548836631324,50.0,160.0,590.0,40.0
2025-10-13T22:22:08.160355,13,export,0,1,1.204319906126377,590.0,160.0,50.0,40.0
2025-10-13T22:22:08.160355,14,import,1,2,1.1358342234759287,50.0,160.0,590.0,280.0
2025-10-13T22:22:08.160355,15,export,2,2,0.9755272077465186,590.0,280.0,50.0,280.0
2025-10-13T22:22:08.160355,16,import,0,1,0.5581120990473869,50.0,40.0,590.0,160.0
2025-10-13T22:22:08.160355,17,export,1,0,1.1695268973326969,590.0,40.0,50.0,160.0
2025-10-13T22:22:08.160355,18,export,2,0,0.8726297836476569,590.0,40.0,50.0,280.0
2025-10-13T22:22:08.160355,19,import,1,2,1.3550049639502335,50.0,160.0,590.0,280.0
2025-10-13T22:22:08.160355,20,export,2,0,0.9660068023581276,590.0,40.0,50.0,280.0
2025-10-13T22:22:08.160355,21,export,2,2,0.8274903223631708,590.0,280.0,50.0,280.0
2025-10-13T22:22:08.160355,22,export,0,2,1.2350218940072046,590.0,280.0,50.0,40.0
2025-10-13T22:22:08.160355,23,export,1,1,0.7512219339437133,590.0,160.0,50.0,160.0
2025-10-13T22:22:08.160355,24,import,0,1,0.7422107197065891,50.0,40.0,590.0,160.0
2025-10-13T22:22:08.160518,0,import,1,1,1.4714224450770699,50.0,160.0,590.0,160.0
2025-10-13T22:22:08.160518,1,export,0,0,1.4259664718857372,590.0,40.0,50.0,40.0
2025-10-13T22:22:08.160518,2,import,1,2,0.5027218907940517,50.0,160.0,590.0,280.0
2025-10-13T22:22:08.160518,3,export,1,1,0.5451164762742121,590.0,160.0,50.0,160.0
2025-10-13T22:22:08.160518,4,export,0,2,1.4756099069571555,590.0,280.0,50.0,40.0
